step,kl_divergence,jensen_shannon_divergence,baseline_entropy,perturbed_entropy,token_match,baseline_token,perturbed_token,baseline_token_rank_in_perturbed,top5_jaccard,logit_cosine_similarity,version,prompt_idx,direction_type,alpha,perturb_layer,perturb_mode,prompt_category,baseline_axis_proj_L32,perturbed_axis_proj_L32,baseline_axis_proj_L63,perturbed_axis_proj_L63
47,0.000138497693114914,4.51563155365875e-05,3.7938090827083215e-05,0.0013883654028177261,True, per, per,0,0.42857142857142855,0.9024600386619568,sanity,4,assistant_toward,1.0,32,persistent,factual,-7.688422203063965,158.90261840820312,806.7413330078125,1111.940185546875
48,1.9879526007571258e-06,5.597632934950525e-07,4.672418981499504e-06,3.435250619077124e-05,True, second, second,0,0.42857142857142855,0.9887847304344177,sanity,4,assistant_toward,1.0,32,persistent,factual,-12.373993873596191,152.55328369140625,644.9562377929688,853.4617309570312
49,4.498063087463379,0.14759474992752075,0.6675478219985962,0.5893371105194092,True, (, (,0,0.1111111111111111,0.9786235094070435,sanity,4,assistant_toward,1.0,32,persistent,factual,-8.531004905700684,156.69338989257812,502.21697998046875,615.6897583007812
50,0.07096017152070999,0.0068727603647857904,0.1410667598247528,0.09372211247682571,True,m,m,0,0.6666666666666666,0.9147229194641113,sanity,4,assistant_toward,1.0,32,persistent,factual,-11.63355827331543,150.84332275390625,461.199462890625,607.6989135742188
51,9.411033374817634e-08,4.493269267769051e-08,8.6514246504521e-06,1.248636999662267e-05,True,/s,/s,0,0.6666666666666666,0.9447309374809265,sanity,4,assistant_toward,1.0,32,persistent,factual,-9.611418724060059,155.63259887695312,610.18359375,747.2552490234375
52,17.62521743774414,0.6925951540470123,0.06531861424446106,0.07763700932264328,False,)**,")}
",39,0.1111111111111111,0.6365638971328735,sanity,4,assistant_toward,1.0,32,persistent,factual,-10.227033615112305,154.82989501953125,786.5285034179688,1391.740966796875
53,26.10056495666504,0.6931459009647369,0.39267438650131226,2.780419890768826e-05,False,"

",$$,831,0.0,0.8652948141098022,sanity,4,assistant_toward,1.0,32,persistent,factual,-11.217338562011719,155.17239379882812,-58.32917785644531,1104.2340087890625
54,13.766549110412598,0.6931348443031311,0.665107011795044,0.008806845173239708,False,This,"

",6,0.0,0.8819723129272461,sanity,4,assistant_toward,1.0,32,persistent,factual,-9.067612648010254,156.70236206054688,223.2021484375,695.186279296875
55,29.929344177246094,0.6931450366973877,0.657992422580719,0.8819571733474731,False, is,This,124555,0.0,0.6563272476196289,sanity,4,assistant_toward,1.0,32,persistent,factual,-12.918468475341797,158.79379272460938,-229.85040283203125,804.8995971679688
56,13.454337120056152,0.6929954290390015,0.4297374486923218,1.1971741914749146,False, approximately, is,58,0.0,0.9150357246398926,sanity,4,assistant_toward,1.0,32,persistent,factual,-15.144342422485352,150.89332580566406,11.986495971679688,-30.07183074951172
57,10.875777244567871,0.6925279498100281,0.3100976347923279,1.0991582870483398,False,":

", often,27,0.0,0.9535074234008789,sanity,4,assistant_toward,1.0,32,persistent,factual,-10.382044792175293,149.74452209472656,332.91131591796875,295.9146423339844
58,26.623714447021484,0.6931469142436981,0.026689104735851288,0.08497672528028488,False,-, rounded,2008,0.0,0.4986353814601898,sanity,4,assistant_toward,1.0,32,persistent,factual,-10.110712051391602,163.515380859375,214.52134704589844,471.04278564453125
59,12.262979507446289,0.6931154429912567,0.04102205112576485,0.04268212988972664,False, **, to,10,0.0,0.8618224859237671,sanity,4,assistant_toward,1.0,32,persistent,factual,-10.354272842407227,153.4334259033203,682.5732421875,285.3477783203125
60,25.628740310668945,0.693143755197525,0.39101898670196533,0.6588101983070374,False,3, **,6391,0.0,0.8396005630493164,sanity,4,assistant_toward,1.0,32,persistent,factual,-10.257573127746582,160.834228515625,515.690673828125,335.90325927734375
61,17.27370834350586,0.6931438148021698,0.7386611700057983,0.042691946029663086,False,0,3,28,0.0,0.6622821092605591,sanity,4,assistant_toward,1.0,32,persistent,factual,-9.149154663085938,148.5879669189453,397.11029052734375,987.590576171875
62,0.9111478328704834,0.27306750416755676,1.0311977348465007e-05,1.1935820579528809,False,0,.,1,0.25,0.4137718677520752,sanity,4,assistant_toward,1.0,32,persistent,factual,-9.238661766052246,151.7069854736328,645.0338745117188,691.30224609375
63,30.586828231811523,0.6931470334529877,0.0019395403796806931,1.3298656540428055e-06,False,",",0,2420,0.0,-0.5620726943016052,sanity,4,assistant_toward,1.0,32,persistent,factual,-10.55173397064209,149.8017578125,586.4519653320312,1296.913818359375
0,0.0005003658588975668,0.0001421837296220474,0.01087007112801075,0.02225450612604618,True,The,The,0,0.6666666666666666,0.973137378692627,sanity,4,random_0,0.5,32,persistent,factual,-4.534126281738281,-4.7301554679870605,417.3180236816406,471.1261901855469
1,0.007977768778800964,0.0019959487253800035,0.6978146433830261,0.6934946775436401,False, **, speed,1,0.42857142857142855,0.9979709982872009,sanity,4,random_0,0.5,32,persistent,factual,-15.155349731445312,-15.259453773498535,473.64019775390625,239.74749755859375
2,24.874900817871094,0.6931470036506653,0.00012863933807238936,0.0004988391883671284,False,speed, of,1179,0.0,0.4829750955104828,sanity,4,random_0,0.5,32,persistent,factual,-10.298205375671387,-11.418925285339355,598.1705932617188,675.3322143554688
3,18.815229415893555,0.6931463778018951,8.193952817237005e-05,0.019542710855603218,False, of, light,83,0.1111111111111111,0.5035516619682312,sanity,4,random_0,0.5,32,persistent,factual,-12.268182754516602,-14.785100936889648,1037.9781494140625,652.4718017578125
4,18.210641860961914,0.6931439340114594,4.939594873576425e-06,0.3463231027126312,False, light, in,559,0.0,-0.6190574765205383,sanity,4,random_0,0.5,32,persistent,factual,-15.384791374206543,-10.800366401672363,800.5794067382812,21.540206909179688
5,16.653247833251953,0.6927913427352905,0.47988462448120117,0.041679106652736664,False,**, a,32,0.1111111111111111,0.9061945676803589,sanity,4,random_0,0.5,32,persistent,factual,-9.740131378173828,1.215742588043213,359.25006103515625,177.71353149414062
6,19.114547729492188,0.6931225657463074,0.36735570430755615,0.19203008711338043,False, in, vacuum,100,0.0,0.3493879735469818,sanity,4,random_0,0.5,32,persistent,factual,-13.094779014587402,0.10771417617797852,-118.63700103759766,844.0859985351562
7,17.186248779296875,0.6928270757198334,0.07424537092447281,0.01156444102525711,False, a, is,86,0.1111111111111111,0.8488149642944336,sanity,4,random_0,0.5,32,persistent,factual,0.8486571311950684,-4.9540300369262695,109.21728515625,16.685760498046875
8,8.56676197052002,0.49946747720241547,0.6643601059913635,0.9411280751228333,False, **, a,1,0.1111111111111111,0.5597006678581238,sanity,4,random_0,0.5,32,persistent,factual,-0.7435188293457031,-4.105019569396973,844.689697265625,-36.0499267578125
9,28.23767852783203,0.6931466460227966,0.018749557435512543,0.21500404179096222,False,vac, fundamental,8985,0.0,0.042877111583948135,sanity,4,random_0,0.5,32,persistent,factual,-12.277141571044922,0.3600482940673828,93.20353698730469,389.48675537109375
10,31.22298812866211,0.6931471228599548,7.217236657197645e-07,0.38209059834480286,False,uum, physical,20451,0.0,-0.336096853017807,sanity,4,random_0,0.5,32,persistent,factual,-3.7311389446258545,11.373632431030273,578.9798583984375,558.47998046875
11,24.498775482177734,0.6931470334529877,0.008390129543840885,8.918567800719757e-06,False,**, constant,49,0.1111111111111111,0.3676101565361023,sanity,4,random_0,0.5,32,persistent,factual,0.6924271583557129,10.548918724060059,591.46826171875,294.97393798828125
12,17.489953994750977,0.6931337416172028,0.0013599543599411845,0.9961587190628052,False, is, and,169,0.0,0.9428321123123169,sanity,4,random_0,0.5,32,persistent,factual,-8.749839782714844,3.6260673999786377,36.071746826171875,-95.52728271484375
13,5.967505931854248,0.6715678870677948,0.46817269921302795,0.2540830969810486,False, a, is,4,0.25,0.9432389736175537,sanity,4,random_0,0.5,32,persistent,factual,-3.0314931869506836,-2.660040855407715,-87.80050659179688,-170.45526123046875
14,12.007372856140137,0.6789085268974304,0.4100598692893982,1.5301724672317505,False, fundamental, den,79,0.0,0.7803605794906616,sanity,4,random_0,0.5,32,persistent,factual,-0.9462060928344727,6.664327621459961,259.2347717285156,288.6107177734375
15,26.405635833740234,0.6931470930576324,0.5501211881637573,0.00019024492939934134,False, physical,oted,1290,0.0,-0.07504883408546448,sanity,4,random_0,0.5,32,persistent,factual,11.491150856018066,-6.795834064483643,483.7527770996094,455.0995788574219
16,25.375473022460938,0.6931471228599548,3.0293902000266826e-06,0.004433551803231239,False, constant, by,853,0.1111111111111111,0.0322536826133728,sanity,4,random_0,0.5,32,persistent,factual,10.196253776550293,-0.8675775527954102,135.64328002929688,527.1055297851562
17,17.616559982299805,0.6931224167346954,0.8809364438056946,0.11382631212472916,False, and, the,95,0.0,0.9090161323547363,sanity,4,random_0,0.5,32,persistent,factual,3.723118782043457,1.1144793033599854,-148.2078857421875,132.5142822265625
18,21.882253646850586,0.6931235194206238,0.268611878156662,0.591555118560791,False, is, letter,508,0.0,0.695205807685852,sanity,4,random_0,0.5,32,persistent,factual,-4.439423561096191,-5.956347465515137,-142.7274169921875,535.045654296875
19,20.138763427734375,0.6751989424228668,1.3191972970962524,0.3809945285320282,False, den, **,338,0.0,0.7809234261512756,sanity,4,random_0,0.5,32,persistent,factual,3.472959041595459,-3.474902391433716,199.59027099609375,409.8055114746094
20,27.944177627563477,0.6931467652320862,2.4935092369560152e-05,0.17608433961868286,False,oted,c,30570,0.0,-0.6767748594284058,sanity,4,random_0,0.5,32,persistent,factual,-1.8167858123779297,-8.303019523620605,-125.128662109375,676.5146484375
21,22.309946060180664,0.6931428015232086,0.00312791601754725,0.0058344705030322075,False, by,**,592,0.0,0.8159199357032776,sanity,4,random_0,0.5,32,persistent,factual,-1.8681769371032715,-9.343279838562012,603.1856079101562,1159.8673095703125
22,18.280513763427734,0.6931351125240326,0.018958857282996178,0.27067112922668457,False, the,.,99,0.1111111111111111,0.9388596415519714,sanity,4,random_0,0.5,32,persistent,factual,0.8491921424865723,-8.645795822143555,49.98059844970703,72.853271484375
23,27.954957962036133,0.6930670142173767,0.3768884241580963,0.8054493069648743,False, letter, Its,79881,0.0,0.5689371228218079,sanity,4,random_0,0.5,32,persistent,factual,-5.445147514343262,-4.338384628295898,451.982666015625,430.8853759765625
24,7.106479167938232,0.6896072924137115,0.07208286970853806,0.7665604948997498,False, **, exact,6,0.0,0.43456578254699707,sanity,4,random_0,0.5,32,persistent,factual,-3.528196334838867,-7.030272483825684,288.3789367675781,559.1065673828125
25,25.1905517578125,0.6931459307670593,0.4252304136753082,0.007757590617984533,False,c, value,1435,0.0,0.24103178083896637,sanity,4,random_0,0.5,32,persistent,factual,-9.38104248046875,0.7991166114807129,664.8109130859375,584.1799926757812
26,14.060403823852539,0.6931101679801941,0.0038335584104061127,0.23530903458595276,False,**, is,16,0.1111111111111111,0.9248058199882507,sanity,4,random_0,0.5,32,persistent,factual,-8.791021347045898,0.11207866668701172,1187.7725830078125,167.01901245117188
27,17.188236236572266,0.6926056742668152,0.6008912920951843,0.6259779334068298,False,.,":

",282,0.1111111111111111,0.9549450874328613,sanity,4,random_0,0.5,32,persistent,factual,-9.879554748535156,0.9920864105224609,108.60316467285156,22.887489318847656
28,26.822847366333008,0.6931423842906952,0.5707554817199707,1.0604321956634521,False, Its,**,100157,0.0,0.942130446434021,sanity,4,random_0,0.5,32,persistent,factual,-6.443841457366943,-8.806097984313965,448.8228759765625,219.66432189941406
29,27.907896041870117,0.6931454241275787,0.7680966258049011,0.37743815779685974,False, exact,2,42052,0.0,0.21684086322784424,sanity,4,random_0,0.5,32,persistent,factual,-7.802977561950684,-10.338034629821777,524.9449462890625,246.83966064453125
30,29.31698989868164,0.6931208074092865,0.004801037255674601,0.00048778930795378983,False, value,9,15494,0.1111111111111111,0.36045315861701965,sanity,4,random_0,0.5,32,persistent,factual,0.6491694450378418,-13.688352584838867,611.1065673828125,1318.13330078125
31,26.361021041870117,0.6931447684764862,0.19559526443481445,6.388960173353553e-06,False, is,9,207,0.1111111111111111,-0.7222685217857361,sanity,4,random_0,0.5,32,persistent,factual,0.7740049362182617,-13.490453720092773,240.39407348632812,1186.333251953125
32,25.392887115478516,0.6931462585926056,0.24445964395999908,4.9695845518726856e-05,False,":

",",",370,0.0,0.5891426205635071,sanity,4,random_0,0.5,32,persistent,factual,0.3937721252441406,-14.412310600280762,72.39483642578125,1124.2755126953125
33,26.83928871154785,0.6931447982788086,1.026907205581665,6.929456503712572e-06,False,>,7,1229,0.0,-0.850298285484314,sanity,4,random_0,0.5,32,persistent,factual,-8.838785171508789,-16.696557998657227,146.36538696289062,1109.7647705078125
34,21.371408462524414,0.6931461095809937,0.059001777321100235,3.633453889051452e-05,False, **,9,14,0.0,-0.786122739315033,sanity,4,random_0,0.5,32,persistent,factual,-7.098873138427734,-13.573789596557617,232.8555908203125,1475.972412109375
35,3.5296950340270996,0.057629091665148735,0.47587230801582336,6.895514616189757e-06,True,2,2,0,0.1111111111111111,-0.751364529132843,sanity,4,random_0,0.5,32,persistent,factual,-10.293838500976562,-17.570737838745117,326.6056213378906,1281.2864990234375
36,28.09284210205078,0.6930477321147919,0.00032393791479989886,0.00035786451189778745,False,9,",",909,0.25,0.08309762924909592,sanity,4,random_0,0.5,32,persistent,factual,-14.239263534545898,-16.767927169799805,1268.9984130859375,1150.122314453125
37,16.999998092651367,0.6931467950344086,4.386944056022912e-06,1.6202811821131036e-05,False,9,4,5,0.1111111111111111,0.8250917792320251,sanity,4,random_0,0.5,32,persistent,factual,-13.449267387390137,-18.939407348632812,1117.2572021484375,1103.1529541015625
38,18.68748664855957,0.6931470930576324,2.5840367015916854e-05,1.7113190551754087e-05,False,",",5,8,0.0,-0.0594836100935936,sanity,4,random_0,0.5,32,persistent,factual,-14.149270057678223,-18.8197021484375,1019.50341796875,1256.5819091796875
39,14.5,0.6931431293487549,3.517061941238353e-06,1.4364633898367174e-05,False,7,8,1,0.42857142857142855,0.8904916644096375,sanity,4,random_0,0.5,32,persistent,factual,-16.48491859436035,-17.230918884277344,1030.520751953125,1278.752197265625
40,23.586563110351562,0.6931471824645996,1.8236205505672842e-05,0.116350457072258,False,9, meters,215,0.0,0.6025609970092773,sanity,4,random_0,0.5,32,persistent,factual,-13.558160781860352,-15.461138725280762,1393.6646728515625,949.83935546875
41,28.812496185302734,0.6931471526622772,4.592719960783143e-06,3.3701238862704486e-05,False,2, per,281,0.0,0.6605690121650696,sanity,4,random_0,0.5,32,persistent,factual,-17.256345748901367,-6.248820781707764,1226.8221435546875,885.0769653320312
42,25.87479591369629,0.6931471824645996,0.00029012718005105853,6.049024705134798e-06,False,",", second,58,0.0,0.30270594358444214,sanity,4,random_0,0.5,32,persistent,factual,-17.512182235717773,-10.79635238647461,1020.7293701171875,684.2694091796875
43,20.9792423248291,0.6931469738483429,4.298138810554519e-05,0.6106125712394714,False,4, (,194,0.0,-0.6517844200134277,sanity,4,random_0,0.5,32,persistent,factual,-18.86341094970703,-6.654072284698486,672.3240966796875,347.6869812011719
44,15.296188354492188,0.6931440830230713,1.160904412245145e-05,0.2247367948293686,False,5,m,38,0.0,-0.7120016813278198,sanity,4,random_0,0.5,32,persistent,factual,-18.915130615234375,-10.72772216796875,1196.5965576171875,455.0031433105469
45,30.624990463256836,0.6931471824645996,9.62977901508566e-06,2.6330082619097084e-05,False,8,/s,1145,0.0,0.4180380403995514,sanity,4,random_0,0.5,32,persistent,factual,-17.18585968017578,-8.504793167114258,1250.638916015625,723.6395874023438
46,26.093713760375977,0.6931373178958893,0.12569859623908997,0.1648547351360321,False, meters,)**,1660,0.0,-0.35020121932029724,sanity,4,random_0,0.5,32,persistent,factual,-16.15374183654785,-9.177111625671387,861.900146484375,773.0481567382812
47,17.650745391845703,0.6931442320346832,3.7938090827083215e-05,0.9277640581130981,False, per,"

",137,0.0,-0.42457354068756104,sanity,4,random_0,0.5,32,persistent,factual,-7.688422203063965,-9.373747825622559,806.7413330078125,-16.053752899169922
48,33.95066833496094,0.6931462287902832,4.672418981499504e-06,0.8427021503448486,False, second,This,144152,0.0,-0.6210358142852783,sanity,4,random_0,0.5,32,persistent,factual,-12.373993873596191,-6.36606502532959,644.9562377929688,243.92587280273438
49,19.695823669433594,0.6931452751159668,0.6675478219985962,0.6324567794799805,False, (, is,482,0.0,0.8127174377441406,sanity,4,random_0,0.5,32,persistent,factual,-8.531004905700684,-12.018963813781738,502.21697998046875,-179.26974487304688
50,25.615615844726562,0.6931370198726654,0.1410667598247528,0.16552522778511047,False,m, approximately,2443,0.0,0.7677326798439026,sanity,4,random_0,0.5,32,persistent,factual,-11.63355827331543,-14.385043144226074,461.199462890625,63.718414306640625
51,24.387121200561523,0.6931469440460205,8.6514246504521e-06,0.4206911623477936,False,/s,":

",930,0.0,-0.2975245714187622,sanity,4,random_0,0.5,32,persistent,factual,-9.611418724060059,-10.594754219055176,610.18359375,425.38897705078125
52,23.6419677734375,0.6931282579898834,0.06531861424446106,0.1127844825387001,False,)**,-,2775,0.0,0.9283803701400757,sanity,4,random_0,0.5,32,persistent,factual,-10.227033615112305,-9.092937469482422,786.5285034179688,182.47415161132812
53,25.592975616455078,0.6931381523609161,0.39267438650131226,0.0499143972992897,False,"

", **,5864,0.0,0.9523007869720459,sanity,4,random_0,0.5,32,persistent,factual,-11.217338562011719,-10.206947326660156,-58.32917785644531,709.2615966796875
54,18.248003005981445,0.6931224763393402,0.665107011795044,0.47097572684288025,False,This,3,78,0.0,0.9076021909713745,sanity,4,random_0,0.5,32,persistent,factual,-9.067612648010254,-9.59970474243164,223.2021484375,515.6856689453125
55,22.3486270904541,0.6931460797786713,0.657992422580719,0.5625219941139221,False, is,.,178,0.0,0.6839501857757568,sanity,4,random_0,0.5,32,persistent,factual,-12.918468475341797,-9.803539276123047,-229.85040283203125,465.648193359375
56,29.906635284423828,0.6931469142436981,0.4297374486923218,5.064692345513322e-07,False, approximately,0,291,0.0,-0.6253176927566528,sanity,4,random_0,0.5,32,persistent,factual,-15.144342422485352,-12.807374000549316,11.986495971679688,1054.041748046875
57,29.210403442382812,0.6931468844413757,0.3100976347923279,0.027429012581706047,False,":

",0,3468,0.0,-0.039742954075336456,sanity,4,random_0,0.5,32,persistent,factual,-10.382044792175293,-14.294265747070312,332.91131591796875,736.9237060546875
58,25.641355514526367,0.6931465566158295,0.026689104735851288,0.11065343767404556,False,-, ×,265,0.0,0.6374551653862,sanity,4,random_0,0.5,32,persistent,factual,-10.110712051391602,-14.887857437133789,214.52134704589844,503.72564697265625
59,19.57666778564453,0.6730338335037231,0.04102205112576485,2.3213155145640485e-05,False, **, ,10,0.25,0.9366657733917236,sanity,4,random_0,0.5,32,persistent,factual,-10.354272842407227,-14.878137588500977,682.5732421875,534.3458251953125
60,18.50652313232422,0.5810077786445618,0.39101898670196533,9.863327250059228e-06,False,3,1,16,0.1111111111111111,-0.42041927576065063,sanity,4,random_0,0.5,32,persistent,factual,-10.257573127746582,-6.550005912780762,515.690673828125,1592.8787841796875
61,6.6367950439453125,0.1855125091969967,0.7386611700057983,7.984979674802162e-06,True,0,0,0,0.25,-0.4513143002986908,sanity,4,random_0,0.5,32,persistent,factual,-9.149154663085938,-9.46042251586914,397.11029052734375,1290.6026611328125
62,21.87748146057129,0.6931459009647369,1.0311977348465007e-05,0.020247457548975945,False,0,�,1075,0.0,0.05667472630739212,sanity,4,random_0,0.5,32,persistent,factual,-9.238661766052246,-17.783769607543945,645.0338745117188,1272.0152587890625
63,43.30888366699219,0.6931471228599548,0.0019395403796806931,0.00030224560759961605,False,",",�,151901,0.0,0.4705706834793091,sanity,4,random_0,0.5,32,persistent,factual,-10.55173397064209,-12.754730224609375,586.4519653320312,1495.984130859375
0,0.0008721501217223704,0.00025142997765215114,0.01087007112801075,0.02058899961411953,True,The,The,0,0.6666666666666666,0.8790010213851929,sanity,4,random_0,1.0,32,persistent,factual,-4.534126281738281,-4.904055595397949,417.3180236816406,428.72650146484375
1,0.01802166737616062,0.004506987985223532,0.6978146433830261,0.6899450421333313,False, **, speed,1,0.42857142857142855,0.9971601366996765,sanity,4,random_0,1.0,32,persistent,factual,-15.155349731445312,-15.534274101257324,473.64019775390625,211.88211059570312
2,23.81243896484375,0.693146824836731,0.00012863933807238936,0.0009579498437233269,False,speed, of,1201,0.0,0.48277589678764343,sanity,4,random_0,1.0,32,persistent,factual,-10.298205375671387,-11.714179992675781,598.1705932617188,623.3745727539062
3,17.814393997192383,0.6931458115577698,8.193952817237005e-05,0.014768559485673904,False, of, light,91,0.1111111111111111,0.44805943965911865,sanity,4,random_0,1.0,32,persistent,factual,-12.268182754516602,-15.055181503295898,1037.9781494140625,553.5176391601562
4,17.74355697631836,0.6931429505348206,4.939594873576425e-06,0.43071216344833374,False, light, in,621,0.0,-0.6081163287162781,sanity,4,random_0,1.0,32,persistent,factual,-15.384791374206543,-11.058101654052734,800.5794067382812,71.95794677734375
5,15.8565092086792,0.6928079426288605,0.47988462448120117,0.03667771443724632,False,**, a,46,0.1111111111111111,0.9212324619293213,sanity,4,random_0,1.0,32,persistent,factual,-9.740131378173828,1.0319061279296875,359.25006103515625,198.8662567138672
6,17.52634620666504,0.6931222975254059,0.36735570430755615,0.1220499575138092,False, in, vacuum,76,0.0,0.49570217728614807,sanity,4,random_0,1.0,32,persistent,factual,-13.094779014587402,-0.07725954055786133,-118.63700103759766,850.9186401367188
7,16.316844940185547,0.692663848400116,0.07424537092447281,0.014318888075649738,False, a, is,80,0.1111111111111111,0.8482892513275146,sanity,4,random_0,1.0,32,persistent,factual,0.8486571311950684,-5.181491851806641,109.21728515625,-26.50543975830078
8,8.477402687072754,0.5030098706483841,0.6643601059913635,1.0085415840148926,False, **, a,1,0.1111111111111111,0.5521101951599121,sanity,4,random_0,1.0,32,persistent,factual,-0.7435188293457031,-4.296104907989502,844.689697265625,-23.54865264892578
9,26.29340934753418,0.6931463778018951,0.018749557435512543,0.3140976130962372,False,vac, fundamental,8830,0.0,-0.043197885155677795,sanity,4,random_0,1.0,32,persistent,factual,-12.277141571044922,0.19672131538391113,93.20353698730469,469.88836669921875
10,30.14381980895996,0.6931470930576324,7.217236657197645e-07,0.2025917023420334,False,uum, physical,20265,0.0,-0.43277135491371155,sanity,4,random_0,1.0,32,persistent,factual,-3.7311389446258545,11.18642807006836,578.9798583984375,581.9702758789062
11,22.62298583984375,0.693146824836731,0.008390129543840885,2.9459093639161438e-05,False,**, constant,74,0.0,0.6422203183174133,sanity,4,random_0,1.0,32,persistent,factual,0.6924271583557129,10.351366996765137,591.46826171875,353.69061279296875
12,16.914936065673828,0.6931329965591431,0.0013599543599411845,1.1264605522155762,False, is, and,192,0.0,0.9438551664352417,sanity,4,random_0,1.0,32,persistent,factual,-8.749839782714844,3.4451744556427,36.071746826171875,-76.16690826416016
13,4.590864658355713,0.646361380815506,0.46817269921302795,0.41156482696533203,False, a, is,3,0.25,0.9405505061149597,sanity,4,random_0,1.0,32,persistent,factual,-3.0314931869506836,-2.8496806621551514,-87.80050659179688,-191.62075805664062
14,11.377875328063965,0.6813408732414246,0.4100598692893982,1.5723847150802612,False, fundamental, den,69,0.0,0.7688729763031006,sanity,4,random_0,1.0,32,persistent,factual,-0.9462060928344727,6.469897270202637,259.2347717285156,303.67041015625
15,26.89979362487793,0.6931470930576324,0.5501211881637573,8.564656309317797e-05,False, physical,oted,1225,0.0,-0.05066034570336342,sanity,4,random_0,1.0,32,persistent,factual,11.491150856018066,-6.932723522186279,483.7527770996094,375.7194519042969
16,24.12618637084961,0.6931470930576324,3.0293902000266826e-06,0.010077144019305706,False, constant, by,698,0.0,0.002303939312696457,sanity,4,random_0,1.0,32,persistent,factual,10.196253776550293,-1.0526962280273438,135.64328002929688,450.6986083984375
17,16.00473976135254,0.6931035816669464,0.8809364438056946,0.16850601136684418,False, and, the,88,0.0,0.9040617346763611,sanity,4,random_0,1.0,32,persistent,factual,3.723118782043457,0.9453692436218262,-148.2078857421875,103.99375915527344
18,20.16802215576172,0.6931211352348328,0.268611878156662,0.685530960559845,False, is, letter,525,0.0,0.8036832809448242,sanity,4,random_0,1.0,32,persistent,factual,-4.439423561096191,-6.149326801300049,-142.7274169921875,525.585205078125
19,18.581525802612305,0.6757088601589203,1.3191972970962524,0.7673138976097107,False, den, **,281,0.0,0.7790093421936035,sanity,4,random_0,1.0,32,persistent,factual,3.472959041595459,-3.64227294921875,199.59027099609375,319.3487548828125
20,27.720008850097656,0.6931465864181519,2.4935092369560152e-05,0.15469500422477722,False,oted,c,38231,0.0,-0.665341854095459,sanity,4,random_0,1.0,32,persistent,factual,-1.8167858123779297,-8.502608299255371,-125.128662109375,722.5111083984375
21,21.06011199951172,0.6931408941745758,0.00312791601754725,0.007312024012207985,False, by,**,428,0.0,0.8198986649513245,sanity,4,random_0,1.0,32,persistent,factual,-1.8681769371032715,-9.555063247680664,603.1856079101562,1175.5234375
22,17.04759407043457,0.6931313276290894,0.018958857282996178,0.3295310437679291,False, the,.,99,0.0,0.9402292966842651,sanity,4,random_0,1.0,32,persistent,factual,0.8491921424865723,-8.845972061157227,49.98059844970703,31.114959716796875
23,26.29977035522461,0.6929892003536224,0.3768884241580963,0.8229345083236694,False, letter, It,68170,0.0,0.5745106339454651,sanity,4,random_0,1.0,32,persistent,factual,-5.445147514343262,-4.582200050354004,451.982666015625,450.4576416015625
24,10.994877815246582,0.6930383443832397,0.07208286970853806,0.373487651348114,False, **, is,13,0.0,0.9399986267089844,sanity,4,random_0,1.0,32,persistent,factual,-3.528196334838867,-6.109374523162842,288.3789367675781,-35.04163360595703
25,20.93276596069336,0.6931410133838654,0.4252304136753082,1.5836656093597412,False,c, exactly,2696,0.0,0.7498210668563843,sanity,4,random_0,1.0,32,persistent,factual,-9.38104248046875,-4.450473785400391,664.8109130859375,218.8941650390625
26,12.404047012329102,0.6930878758430481,0.0038335584104061127,0.8696581125259399,False,**,":

",22,0.0,0.9484237432479858,sanity,4,random_0,1.0,32,persistent,factual,-8.791021347045898,-5.3264923095703125,1187.7725830078125,221.50347900390625
27,23.04693603515625,0.6931428611278534,0.6008912920951843,0.8144176602363586,False,.,$$,23144,0.0,0.9224578142166138,sanity,4,random_0,1.0,32,persistent,factual,-9.879554748535156,-9.981239318847656,108.60316467285156,335.6436462402344
28,24.976526260375977,0.6930585205554962,0.5707554817199707,0.4968169331550598,False, Its,"
",9838,0.0,0.9341614246368408,sanity,4,random_0,1.0,32,persistent,factual,-6.443841457366943,2.9023385047912598,448.8228759765625,926.8372192382812
29,28.09839630126953,0.6931450664997101,0.7680966258049011,0.6987402439117432,False, exact,c,105251,0.0,0.20900073647499084,sanity,4,random_0,1.0,32,persistent,factual,-7.802977561950684,-7.523865222930908,524.9449462890625,1227.1689453125
30,30.05601692199707,0.6931470334529877,0.004801037255674601,0.00012239684292580932,False, value, =,10655,0.0,0.051533669233322144,sanity,4,random_0,1.0,32,persistent,factual,0.6491694450378418,-12.870136260986328,611.1065673828125,810.6953125
31,25.801074981689453,0.6931463778018951,0.19559526443481445,0.014209953136742115,False, is, ,1178,0.0,0.8168027997016907,sanity,4,random_0,1.0,32,persistent,factual,0.7740049362182617,-15.692188262939453,240.39407348632812,1052.947265625
32,28.82547950744629,0.6931467056274414,0.24445964395999908,0.0043230787850916386,False,":

",2,32100,0.0,-0.58977210521698,sanity,4,random_0,1.0,32,persistent,factual,0.3937721252441406,-10.00653076171875,72.39483642578125,1525.014892578125
33,20.163639068603516,0.6931440532207489,1.026907205581665,0.0022243442945182323,False,>,9,276,0.0,-0.6276140213012695,sanity,4,random_0,1.0,32,persistent,factual,-8.838785171508789,-10.150251388549805,146.36538696289062,1551.8638916015625
34,24.684518814086914,0.6931460499763489,0.059001777321100235,1.4662993635283783e-05,False, **,9,167,0.0,-0.831814169883728,sanity,4,random_0,1.0,32,persistent,factual,-7.098873138427734,-12.579813957214355,232.8555908203125,1484.145751953125
